user_id,task_count,event_count,activity_cluster
5796,4,3,Medium Activity
5808,4,3,Medium Activity
5814,4,3,Medium Activity
5818,4,3,Medium Activity
5830,4,3,Medium Activity
5831,4,3,Medium Activity
5837,4,3,Medium Activity
5843,4,3,Medium Activity
5854,4,3,Medium Activity
5864,4,3,Medium Activity
5867,4,3,Medium Activity
5868,4,3,Medium Activity
5936,4,3,Medium Activity
5939,4,3,Medium Activity
5942,4,3,Medium Activity
5947,4,3,Medium Activity
5951,4,3,Medium Activity
5960,4,3,Medium Activity
5962,4,3,Medium Activity
5966,4,3,Medium Activity
5975,4,3,Medium Activity
5988,4,3,Medium Activity
5993,4,3,Medium Activity
6013,4,2,Medium Activity
6052,4,2,Medium Activity
6071,4,2,Medium Activity
6073,4,2,Medium Activity
6074,4,2,Medium Activity
6088,4,2,Medium Activity
6131,4,2,Medium Activity
6152,4,2,Medium Activity
6155,4,2,Medium Activity
6198,4,2,Medium Activity
6217,4,2,Medium Activity
6226,4,2,Medium Activity
6229,4,2,Medium Activity
6233,4,2,Medium Activity
6239,4,2,Medium Activity
6241,4,2,Medium Activity
6243,4,2,Medium Activity
6247,4,2,Medium Activity
6279,4,2,Medium Activity
6296,4,2,Medium Activity
6298,4,2,Medium Activity
6315,4,2,Medium Activity
6318,4,2,Medium Activity
6321,4,2,Medium Activity
6342,4,2,Medium Activity
6350,4,2,Medium Activity
6364,4,2,Medium Activity
6366,4,2,Medium Activity
6372,4,2,Medium Activity
6375,4,2,Medium Activity
6416,4,2,Medium Activity
6430,4,2,Medium Activity
6442,4,2,Medium Activity
6454,4,2,Medium Activity
6457,4,2,Medium Activity
6464,4,2,Medium Activity
6471,4,2,Medium Activity
6475,4,2,Medium Activity
6509,4,1,Medium Activity
6510,4,1,Medium Activity
6520,4,1,Medium Activity
6530,4,1,Medium Activity
6545,4,1,Medium Activity
6551,4,1,Medium Activity
6556,4,1,Medium Activity
6557,4,1,Medium Activity
6559,4,1,Medium Activity
6567,4,1,Medium Activity
6571,4,1,Medium Activity
6583,4,1,Medium Activity
6584,4,1,Medium Activity
6594,4,1,Medium Activity
6602,4,1,Medium Activity
6606,4,1,Medium Activity
6627,4,1,Medium Activity
6630,4,1,Medium Activity
6680,4,1,Medium Activity
6686,4,1,Medium Activity
6703,4,1,Medium Activity
6706,4,1,Medium Activity
6708,4,1,Medium Activity
6726,4,1,Medium Activity
6753,4,1,Medium Activity
6757,4,1,Medium Activity
6762,4,1,Medium Activity
6763,4,1,Medium Activity
6778,4,1,Medium Activity
6779,4,1,Medium Activity
6800,4,1,Medium Activity
6802,4,1,Medium Activity
6814,4,1,Medium Activity
6823,4,1,Medium Activity
6835,4,1,Medium Activity
6868,4,1,Medium Activity
6869,4,1,Medium Activity
6870,4,1,Medium Activity
6879,4,1,Medium Activity
6887,4,1,Medium Activity
6894,4,1,Medium Activity
6925,4,1,Medium Activity
6953,4,1,Medium Activity
7007,4,0,Medium Activity
7030,4,0,Medium Activity
7033,4,0,Medium Activity
7035,4,0,Medium Activity
7041,4,0,Medium Activity
7045,4,0,Medium Activity
7046,4,0,Medium Activity
7074,4,0,Medium Activity
7080,4,0,Medium Activity
7082,4,0,Medium Activity
7125,4,0,Medium Activity
7131,4,0,Medium Activity
7138,4,0,Medium Activity
7161,4,0,Medium Activity
7171,4,0,Medium Activity
7178,4,0,Medium Activity
7187,4,0,Medium Activity
7199,4,0,Medium Activity
7216,4,0,Medium Activity
7255,4,0,Medium Activity
7267,4,0,Medium Activity
7289,4,0,Medium Activity
7292,4,0,Medium Activity
7293,4,0,Medium Activity
7307,4,0,Medium Activity
7317,4,0,Medium Activity
7319,4,0,Medium Activity
7326,4,0,Medium Activity
7332,4,0,Medium Activity
7341,4,0,Medium Activity
7345,4,0,Medium Activity
7348,4,0,Medium Activity
7358,4,0,Medium Activity
7361,4,0,Medium Activity
7366,4,0,Medium Activity
7398,4,0,Medium Activity
7400,4,0,Medium Activity
7402,4,0,Medium Activity
7419,4,0,Medium Activity
7430,4,0,Medium Activity
7439,4,0,Medium Activity
7465,4,0,Medium Activity
7475,4,0,Medium Activity
7483,4,0,Medium Activity
7495,4,0,Medium Activity
7502,4,0,Medium Activity
7522,4,0,Medium Activity
7531,4,0,Medium Activity
7532,4,0,Medium Activity
7538,4,0,Medium Activity
7541,4,0,Medium Activity
7589,4,0,Medium Activity
7592,4,0,Medium Activity
7599,4,0,Medium Activity
7614,4,0,Medium Activity
7635,4,0,Medium Activity
7637,4,0,Medium Activity
7651,4,0,Medium Activity
7679,4,0,Medium Activity
7685,4,0,Medium Activity
7699,4,0,Medium Activity
7703,4,0,Medium Activity
7710,4,0,Medium Activity
7741,4,0,Medium Activity
7757,4,0,Medium Activity
7772,4,0,Medium Activity
7784,4,0,Medium Activity
7788,4,0,Medium Activity
7808,4,0,Medium Activity
7827,4,0,Medium Activity
7861,4,0,Medium Activity
7880,4,0,Medium Activity
7918,4,0,Medium Activity
7922,4,0,Medium Activity
7928,4,0,Medium Activity
7932,4,0,Medium Activity
7937,4,0,Medium Activity
7948,4,0,Medium Activity
7949,4,0,Medium Activity
7972,4,0,Medium Activity
7988,4,0,Medium Activity
8000,4,0,Medium Activity
8010,4,0,Medium Activity
8017,4,0,Medium Activity
8018,4,0,Medium Activity
8024,4,0,Medium Activity
8026,4,0,Medium Activity
8031,4,0,Medium Activity
8038,4,0,Medium Activity
8042,4,0,Medium Activity
8049,4,0,Medium Activity
8053,4,0,Medium Activity
8075,4,0,Medium Activity
8098,4,0,Medium Activity
8099,4,0,Medium Activity
8101,4,0,Medium Activity
8107,4,0,Medium Activity
8111,4,0,Medium Activity
8121,4,0,Medium Activity
8129,4,0,Medium Activity
8140,4,0,Medium Activity
8163,4,0,Medium Activity
8164,4,0,Medium Activity
8171,4,0,Medium Activity
8206,4,0,Medium Activity
8225,4,0,Medium Activity
8231,4,0,Medium Activity
8242,4,0,Medium Activity
8250,4,0,Medium Activity
8271,4,0,Medium Activity
8286,4,0,Medium Activity
8291,4,0,Medium Activity
8302,4,0,Medium Activity
8304,4,0,Medium Activity
8307,4,0,Medium Activity
8311,4,0,Medium Activity
8317,4,0,Medium Activity
8320,4,0,Medium Activity
8333,4,0,Medium Activity
8339,4,0,Medium Activity
8367,4,0,Medium Activity
8386,4,0,Medium Activity
8416,4,0,Medium Activity
8439,4,0,Medium Activity
8445,4,0,Medium Activity
8446,4,0,Medium Activity
8452,4,0,Medium Activity
8472,4,0,Medium Activity
8493,4,0,Medium Activity
8519,4,0,Medium Activity
8520,4,0,Medium Activity
8522,4,0,Medium Activity
8533,4,0,Medium Activity
8536,4,0,Medium Activity
8537,4,0,Medium Activity
8545,4,0,Medium Activity
8547,4,0,Medium Activity
8563,4,0,Medium Activity
8569,4,0,Medium Activity
8580,4,0,Medium Activity
8600,4,0,Medium Activity
8602,4,0,Medium Activity
8607,4,0,Medium Activity
8610,4,0,Medium Activity
8611,4,0,Medium Activity
8614,4,0,Medium Activity
8625,4,0,Medium Activity
8627,4,0,Medium Activity
8645,4,0,Medium Activity
8649,4,0,Medium Activity
8675,4,0,Medium Activity
8683,4,0,Medium Activity
8704,4,0,Medium Activity
8706,4,0,Medium Activity
8766,4,0,Medium Activity
8775,4,0,Medium Activity
8791,4,0,Medium Activity
8800,4,0,Medium Activity
8808,4,0,Medium Activity
8818,4,0,Medium Activity
8820,4,0,Medium Activity
8842,4,0,Medium Activity
8855,4,0,Medium Activity
8872,4,0,Medium Activity
8877,4,0,Medium Activity
8894,4,0,Medium Activity
8940,4,0,Medium Activity
8955,4,0,Medium Activity
8969,4,0,Medium Activity
8977,4,0,Medium Activity
8979,4,0,Medium Activity
8982,4,0,Medium Activity
8986,4,0,Medium Activity
8989,4,0,Medium Activity
8994,4,0,Medium Activity
8995,4,0,Medium Activity
9002,4,0,Medium Activity
9014,4,0,Medium Activity
9031,4,0,Medium Activity
9047,4,0,Medium Activity
9054,4,0,Medium Activity
9055,4,0,Medium Activity
9057,4,0,Medium Activity
9077,4,0,Medium Activity
9081,4,0,Medium Activity
9100,4,0,Medium Activity
9110,4,0,Medium Activity
9116,4,0,Medium Activity
9138,4,0,Medium Activity
9162,4,0,Medium Activity
9194,4,0,Medium Activity
9208,4,0,Medium Activity
9221,4,0,Medium Activity
9223,4,0,Medium Activity
9253,4,0,Medium Activity
9254,4,0,Medium Activity
9259,4,0,Medium Activity
9260,4,0,Medium Activity
9261,4,0,Medium Activity
9267,4,0,Medium Activity
9269,4,0,Medium Activity
9271,4,0,Medium Activity
9288,4,0,Medium Activity
9314,4,0,Medium Activity
9322,4,0,Medium Activity
9342,4,0,Medium Activity
9353,4,0,Medium Activity
9382,4,0,Medium Activity
9400,4,0,Medium Activity
9415,4,0,Medium Activity
9431,4,0,Medium Activity
9440,4,0,Medium Activity
9443,4,0,Medium Activity
9445,4,0,Medium Activity
9454,4,0,Medium Activity
9456,4,0,Medium Activity
9467,4,0,Medium Activity
9468,4,0,Medium Activity
9471,4,0,Medium Activity
9473,4,0,Medium Activity
9474,4,0,Medium Activity
9482,4,0,Medium Activity
9486,4,0,Medium Activity
9492,4,0,Medium Activity
9506,4,0,Medium Activity
9520,4,0,Medium Activity
9536,4,0,Medium Activity
9537,4,0,Medium Activity
9550,4,0,Medium Activity
9567,4,0,Medium Activity
9568,4,0,Medium Activity
9570,4,0,Medium Activity
9571,4,0,Medium Activity
9573,4,0,Medium Activity
9591,4,0,Medium Activity
9601,4,0,Medium Activity
9606,4,0,Medium Activity
9624,4,0,Medium Activity
9656,4,0,Medium Activity
9659,4,0,Medium Activity
9662,4,0,Medium Activity
9674,4,0,Medium Activity
9678,4,0,Medium Activity
9683,4,0,Medium Activity
9709,4,0,Medium Activity
9729,4,0,Medium Activity
9730,4,0,Medium Activity
9742,4,0,Medium Activity
9750,4,0,Medium Activity
9764,4,0,Medium Activity
9772,4,0,Medium Activity
9799,4,0,Medium Activity
9800,4,0,Medium Activity
9801,4,0,Medium Activity
9814,4,0,Medium Activity
9826,4,0,Medium Activity
9846,4,0,Medium Activity
9854,4,0,Medium Activity
9856,4,0,Medium Activity
9887,4,0,Medium Activity
9904,4,0,Medium Activity
9919,4,0,Medium Activity
9922,4,0,Medium Activity
9935,4,0,Medium Activity
9937,4,0,Medium Activity
9964,4,0,Medium Activity
9988,4,0,Medium Activity
1,3,6,Medium Activity
8,3,6,Medium Activity
9,3,6,Medium Activity
17,3,6,Medium Activity
21,3,6,Medium Activity
27,3,6,Medium Activity
31,3,6,Medium Activity
43,3,6,Medium Activity
47,3,6,Medium Activity
50,3,6,Medium Activity
51,3,6,Medium Activity
61,3,6,Medium Activity
71,3,6,Medium Activity
72,3,6,Medium Activity
79,3,6,Medium Activity
80,3,6,Medium Activity
81,3,6,Medium Activity
85,3,6,Medium Activity
90,3,6,Medium Activity
123,3,6,Medium Activity
126,3,6,Medium Activity
139,3,6,Medium Activity
145,3,6,Medium Activity
146,3,6,Medium Activity
159,3,6,Medium Activity
160,3,6,Medium Activity
162,3,6,Medium Activity
172,3,6,Medium Activity
177,3,6,Medium Activity
182,3,6,Medium Activity
186,3,6,Medium Activity
197,3,6,Medium Activity
207,3,6,Medium Activity
222,3,6,Medium Activity
224,3,6,Medium Activity
225,3,6,Medium Activity
226,3,6,Medium Activity
229,3,6,Medium Activity
233,3,6,Medium Activity
235,3,6,Medium Activity
238,3,6,Medium Activity
241,3,6,Medium Activity
244,3,6,Medium Activity
257,3,6,Medium Activity
265,3,6,Medium Activity
269,3,6,Medium Activity
271,3,6,Medium Activity
272,3,6,Medium Activity
277,3,6,Medium Activity
283,3,6,Medium Activity
296,3,6,Medium Activity
305,3,6,Medium Activity
307,3,6,Medium Activity
316,3,6,Medium Activity
321,3,6,Medium Activity
339,3,6,Medium Activity
343,3,6,Medium Activity
346,3,6,Medium Activity
355,3,6,Medium Activity
364,3,6,Medium Activity
367,3,6,Medium Activity
369,3,6,Medium Activity
370,3,6,Medium Activity
375,3,6,Medium Activity
382,3,6,Medium Activity
396,3,6,Medium Activity
402,3,6,Medium Activity
404,3,6,Medium Activity
409,3,6,Medium Activity
411,3,6,Medium Activity
424,3,6,Medium Activity
433,3,6,Medium Activity
436,3,6,Medium Activity
438,3,6,Medium Activity
448,3,6,Medium Activity
457,3,6,Medium Activity
466,3,6,Medium Activity
481,3,6,Medium Activity
494,3,6,Medium Activity
499,3,6,Medium Activity
501,3,6,Medium Activity
502,3,6,Medium Activity
519,3,6,Medium Activity
521,3,6,Medium Activity
533,3,6,Medium Activity
547,3,6,Medium Activity
549,3,6,Medium Activity
553,3,6,Medium Activity
554,3,6,Medium Activity
562,3,6,Medium Activity
575,3,6,Medium Activity
577,3,6,Medium Activity
579,3,6,Medium Activity
580,3,6,Medium Activity
583,3,6,Medium Activity
590,3,6,Medium Activity
596,3,6,Medium Activity
608,3,6,Medium Activity
609,3,6,Medium Activity
620,3,6,Medium Activity
623,3,6,Medium Activity
632,3,6,Medium Activity
650,3,6,Medium Activity
668,3,6,Medium Activity
671,3,6,Medium Activity
684,3,6,Medium Activity
685,3,6,Medium Activity
686,3,6,Medium Activity
700,3,6,Medium Activity
702,3,6,Medium Activity
725,3,6,Medium Activity
735,3,6,Medium Activity
746,3,6,Medium Activity
754,3,6,Medium Activity
755,3,6,Medium Activity
761,3,6,Medium Activity
764,3,6,Medium Activity
765,3,6,Medium Activity
766,3,6,Medium Activity
772,3,6,Medium Activity
773,3,6,Medium Activity
776,3,6,Medium Activity
779,3,6,Medium Activity
780,3,6,Medium Activity
781,3,6,Medium Activity
787,3,6,Medium Activity
792,3,6,Medium Activity
793,3,6,Medium Activity
797,3,6,Medium Activity
798,3,6,Medium Activity
808,3,6,Medium Activity
809,3,6,Medium Activity
818,3,6,Medium Activity
820,3,6,Medium Activity
832,3,6,Medium Activity
834,3,6,Medium Activity
835,3,6,Medium Activity
837,3,6,Medium Activity
849,3,6,Medium Activity
855,3,6,Medium Activity
856,3,6,Medium Activity
858,3,6,Medium Activity
860,3,6,Medium Activity
862,3,6,Medium Activity
869,3,6,Medium Activity
873,3,6,Medium Activity
875,3,6,Medium Activity
877,3,6,Medium Activity
880,3,6,Medium Activity
883,3,6,Medium Activity
884,3,6,Medium Activity
885,3,6,Medium Activity
891,3,6,Medium Activity
897,3,6,Medium Activity
903,3,6,Medium Activity
907,3,6,Medium Activity
909,3,6,Medium Activity
912,3,6,Medium Activity
927,3,6,Medium Activity
939,3,6,Medium Activity
941,3,6,Medium Activity
948,3,6,Medium Activity
952,3,6,Medium Activity
960,3,6,Medium Activity
964,3,6,Medium Activity
984,3,6,Medium Activity
986,3,6,Medium Activity
987,3,6,Medium Activity
996,3,6,Medium Activity
1007,3,6,Medium Activity
1008,3,6,Medium Activity
1010,3,6,Medium Activity
1021,3,6,Medium Activity
1026,3,6,Medium Activity
1029,3,6,Medium Activity
1031,3,6,Medium Activity
1038,3,6,Medium Activity
1040,3,6,Medium Activity
1051,3,6,Medium Activity
1055,3,6,Medium Activity
1065,3,6,Medium Activity
1068,3,6,Medium Activity
1078,3,6,Medium Activity
1084,3,6,Medium Activity
1087,3,6,Medium Activity
1089,3,6,Medium Activity
1096,3,6,Medium Activity
1098,3,6,Medium Activity
1121,3,6,Medium Activity
1128,3,6,Medium Activity
1138,3,6,Medium Activity
1150,3,6,Medium Activity
1158,3,6,Medium Activity
1159,3,6,Medium Activity
1162,3,6,Medium Activity
1163,3,6,Medium Activity
1172,3,6,Medium Activity
1191,3,6,Medium Activity
1192,3,6,Medium Activity
1196,3,6,Medium Activity
1202,3,6,Medium Activity
1206,3,6,Medium Activity
1212,3,6,Medium Activity
1214,3,6,Medium Activity
1226,3,6,Medium Activity
1229,3,6,Medium Activity
1231,3,6,Medium Activity
1235,3,6,Medium Activity
1238,3,6,Medium Activity
1253,3,6,Medium Activity
1262,3,6,Medium Activity
1265,3,6,Medium Activity
1267,3,6,Medium Activity
1276,3,6,Medium Activity
1286,3,6,Medium Activity
1297,3,6,Medium Activity
1317,3,6,Medium Activity
1319,3,6,Medium Activity
1323,3,6,Medium Activity
1333,3,6,Medium Activity
1340,3,6,Medium Activity
1341,3,6,Medium Activity
1347,3,6,Medium Activity
1358,3,6,Medium Activity
1364,3,6,Medium Activity
1368,3,6,Medium Activity
1369,3,6,Medium Activity
1372,3,6,Medium Activity
1376,3,6,Medium Activity
1381,3,6,Medium Activity
1386,3,6,Medium Activity
1392,3,6,Medium Activity
1400,3,6,Medium Activity
1405,3,6,Medium Activity
1409,3,6,Medium Activity
1412,3,6,Medium Activity
1415,3,6,Medium Activity
1416,3,6,Medium Activity
1420,3,6,Medium Activity
1424,3,6,Medium Activity
1425,3,6,Medium Activity
1432,3,6,Medium Activity
1434,3,6,Medium Activity
1441,3,6,Medium Activity
1442,3,6,Medium Activity
1449,3,6,Medium Activity
1454,3,6,Medium Activity
1466,3,6,Medium Activity
1467,3,6,Medium Activity
1470,3,6,Medium Activity
1477,3,6,Medium Activity
1482,3,6,Medium Activity
1483,3,6,Medium Activity
1486,3,6,Medium Activity
1487,3,6,Medium Activity
1492,3,6,Medium Activity
1495,3,6,Medium Activity
1498,3,6,Medium Activity
1506,3,6,Medium Activity
1509,3,6,Medium Activity
1518,3,6,Medium Activity
1521,3,6,Medium Activity
1528,3,6,Medium Activity
1532,3,6,Medium Activity
1537,3,6,Medium Activity
1539,3,6,Medium Activity
1543,3,6,Medium Activity
1545,3,6,Medium Activity
1549,3,6,Medium Activity
1553,3,6,Medium Activity
1556,3,6,Medium Activity
1569,3,6,Medium Activity
1575,3,6,Medium Activity
1577,3,6,Medium Activity
1578,3,6,Medium Activity
1580,3,6,Medium Activity
1581,3,6,Medium Activity
1588,3,6,Medium Activity
1591,3,6,Medium Activity
1599,3,6,Medium Activity
1606,3,6,Medium Activity
1608,3,6,Medium Activity
1609,3,6,Medium Activity
1611,3,6,Medium Activity
1612,3,6,Medium Activity
1613,3,6,Medium Activity
1627,3,6,Medium Activity
1630,3,6,Medium Activity
1634,3,6,Medium Activity
1648,3,6,Medium Activity
1652,3,6,Medium Activity
1653,3,6,Medium Activity
1660,3,6,Medium Activity
1667,3,6,Medium Activity
1671,3,6,Medium Activity
1675,3,6,Medium Activity
1681,3,6,Medium Activity
1690,3,6,Medium Activity
1695,3,6,Medium Activity
1696,3,6,Medium Activity
1701,3,6,Medium Activity
1711,3,6,Medium Activity
1715,3,6,Medium Activity
1720,3,6,Medium Activity
1721,3,6,Medium Activity
1725,3,6,Medium Activity
1738,3,6,Medium Activity
1742,3,6,Medium Activity
1748,3,6,Medium Activity
1751,3,6,Medium Activity
1767,3,6,Medium Activity
1770,3,6,Medium Activity
1772,3,6,Medium Activity
1781,3,6,Medium Activity
1784,3,6,Medium Activity
1791,3,6,Medium Activity
1794,3,6,Medium Activity
1807,3,6,Medium Activity
1811,3,6,Medium Activity
1815,3,6,Medium Activity
1862,3,6,Medium Activity
1868,3,6,Medium Activity
1878,3,6,Medium Activity
1881,3,6,Medium Activity
1883,3,6,Medium Activity
1885,3,6,Medium Activity
1887,3,6,Medium Activity
1890,3,6,Medium Activity
1892,3,6,Medium Activity
1894,3,6,Medium Activity
1904,3,6,Medium Activity
1905,3,6,Medium Activity
1907,3,6,Medium Activity
1908,3,6,Medium Activity
1913,3,6,Medium Activity
1925,3,6,Medium Activity
1928,3,6,Medium Activity
1941,3,6,Medium Activity
1943,3,6,Medium Activity
1950,3,6,Medium Activity
1951,3,6,Medium Activity
1956,3,6,Medium Activity
1958,3,6,Medium Activity
1960,3,6,Medium Activity
1962,3,6,Medium Activity
1965,3,6,Medium Activity
1968,3,6,Medium Activity
1982,3,6,Medium Activity
1990,3,6,Medium Activity
1998,3,6,Medium Activity
2008,3,6,Medium Activity
2024,3,6,Medium Activity
2027,3,6,Medium Activity
